date,author,author/_title,title,title/_title,title/_text,author/_text,pageUrl
"November 24, 2008",http://www.newyorker.com/contributors/daniyal-mueenuddin,Daniyal Mueenuddin,http://www.newyorker.com/magazine/2008/12/01/in-other-rooms-other-wonders,"In Other Rooms, Other Wonders","In Other Rooms, Other Wonders",Daniyal Mueenuddin,http://www.newyorker.com/magazine/fiction/page/33
"November 17, 2008",http://www.newyorker.com/contributors/edwidge-danticat,Edwidge Danticat,http://www.newyorker.com/magazine/2008/11/24/ghosts-10,Ghosts,Ghosts,Edwidge Danticat,http://www.newyorker.com/magazine/fiction/page/33
"November 10, 2008",http://www.newyorker.com/contributors/jonathan-lethem,Jonathan Lethem,http://www.newyorker.com/magazine/2008/11/17/lostronaut,Lostronaut,Lostronaut,Jonathan Lethem,http://www.newyorker.com/magazine/fiction/page/33
"November 3, 2008",http://www.newyorker.com/contributors/wells-tower,Wells Tower,http://www.newyorker.com/magazine/2008/11/10/leopard,Leopard,Leopard,Wells Tower,http://www.newyorker.com/magazine/fiction/page/34
"October 20, 2008",http://www.newyorker.com/contributors/j-m-g-le-clezio,J. M. G. Le Clézio,http://www.newyorker.com/magazine/2008/10/27/the-boy-who-had-never-seen-the-sea,The Boy Who Had Never Seen the Sea,The Boy Who Had Never Seen the Sea,J. M. G. Le Clézio,http://www.newyorker.com/magazine/fiction/page/34
"October 13, 2008",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2008/10/20/sleep-5,Sleep,Sleep,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/34
"October 6, 2008",http://www.newyorker.com/contributors/yiyun-li,Yiyun Li,http://www.newyorker.com/magazine/2008/10/13/gold-boy-emerald-girl,"Gold Boy, Emerald Girl","Gold Boy, Emerald Girl",Yiyun Li,http://www.newyorker.com/magazine/fiction/page/34
"September 29, 2008",http://www.newyorker.com/contributors/daniel-alarcon,Daniel Alarcón,http://www.newyorker.com/magazine/2008/10/06/the-idiot-president,The Idiot President,The Idiot President,Daniel Alarcón,http://www.newyorker.com/magazine/fiction/page/34
"September 22, 2008",http://www.newyorker.com/contributors/andrea-lee,Andrea Lee,http://www.newyorker.com/magazine/2008/09/29/three-3,Three,Three,Andrea Lee,http://www.newyorker.com/magazine/fiction/page/34
"September 15, 2008",http://www.newyorker.com/contributors/aleksandar-hemon,Aleksandar Hemon,http://www.newyorker.com/magazine/2008/09/22/the-noble-truths-of-suffering,The Noble Truths of Suffering,The Noble Truths of Suffering,Aleksandar Hemon,http://www.newyorker.com/magazine/fiction/page/34
"September 8, 2008",http://www.newyorker.com/contributors/daniyal-mueenuddin,Daniyal Mueenuddin,http://www.newyorker.com/magazine/2008/09/15/a-spoiled-man,A Spoiled Man,A Spoiled Man,Daniyal Mueenuddin,http://www.newyorker.com/magazine/fiction/page/34
"September 1, 2008",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2008/09/08/face,Face,Face,Alice Munro,http://www.newyorker.com/magazine/fiction/page/34
"August 25, 2008",http://www.newyorker.com/contributors/janet-frame,Janet Frame,http://www.newyorker.com/magazine/2008/09/01/gorse-is-not-people,Gorse Is Not People,Gorse Is Not People,Janet Frame,http://www.newyorker.com/magazine/fiction/page/34
"August 18, 2008",http://www.newyorker.com/contributors/tobias-wolff,Tobias Wolff,http://www.newyorker.com/magazine/2008/08/25/awake-3,Awake,Awake,Tobias Wolff,http://www.newyorker.com/magazine/fiction/page/35
"August 4, 2008",http://www.newyorker.com/contributors/roberto-bolano,Roberto Bolaño,http://www.newyorker.com/magazine/2008/08/04/clara-2,Clara,Clara,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/35
"August 4, 2008",http://www.newyorker.com/contributors/joshua-ferris,Joshua Ferris,http://www.newyorker.com/magazine/2008/08/11/the-dinner-party-2,The Dinner Party,The Dinner Party,Joshua Ferris,http://www.newyorker.com/magazine/fiction/page/35
"July 21, 2008",http://www.newyorker.com/contributors/sarah-shun-lien-bynum,Sarah Shun-Lien Bynum,http://www.newyorker.com/magazine/2008/07/21/yurt,Yurt,Yurt,Sarah Shun-Lien Bynum,http://www.newyorker.com/magazine/fiction/page/35
"July 21, 2008",http://www.newyorker.com/contributors/ruth-prawer-jhabvala,Ruth Prawer Jhabvala,http://www.newyorker.com/magazine/2008/07/28/the-teacher-2,The Teacher,The Teacher,Ruth Prawer Jhabvala,http://www.newyorker.com/magazine/fiction/page/35
"June 30, 2008",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2008/07/07/thirteen-hundred-rats,Thirteen Hundred Rats,Thirteen Hundred Rats,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/35
"June 23, 2008",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2008/06/30/deep-holes,Deep-Holes,Deep-Holes,Alice Munro,http://www.newyorker.com/magazine/fiction/page/35
"June 16, 2008",http://www.newyorker.com/contributors/chimamanda-ngozi-adichie,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/2008/06/23/the-headstrong-historian,The Headstrong Historian,The Headstrong Historian,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/fiction/page/35
"June 2, 2008",http://www.newyorker.com/contributors/vladimir-nabokov,Vladimir Nabokov,http://www.newyorker.com/magazine/2008/06/09/natasha-2,Natasha,Natasha,Vladimir Nabokov,http://www.newyorker.com/magazine/fiction/page/35
"June 2, 2008",http://www.newyorker.com/contributors/annie-proulx,Annie Proulx,http://www.newyorker.com/magazine/2008/06/09/tits-up-in-a-ditch,Tits-up in a Ditch,Tits-up in a Ditch,Annie Proulx,http://www.newyorker.com/magazine/fiction/page/35
"June 2, 2008",http://www.newyorker.com/contributors/mary-gaitskill,Mary Gaitskill,http://www.newyorker.com/magazine/2008/06/09/dont-cry,Don’t Cry,Don’t Cry,Mary Gaitskill,http://www.newyorker.com/magazine/fiction/page/36
"May 26, 2008",http://www.newyorker.com/contributors/janet-frame,Janet Frame,http://www.newyorker.com/magazine/2008/06/02/a-night-at-the-opera-2,A Night at the Opera,A Night at the Opera,Janet Frame,http://www.newyorker.com/magazine/fiction/page/36
"May 19, 2008",http://www.newyorker.com/contributors/john-updike,John Updike,http://www.newyorker.com/magazine/2008/05/26/the-full-glass,The Full Glass,The Full Glass,John Updike,http://www.newyorker.com/magazine/fiction/page/36
"May 12, 2008",http://www.newyorker.com/contributors/julian-barnes,Julian Barnes,http://www.newyorker.com/magazine/2008/05/19/east-wind,East Wind,East Wind,Julian Barnes,http://www.newyorker.com/magazine/fiction/page/36
"May 5, 2008",http://www.newyorker.com/contributors/yiyun-li,Yiyun Li,http://www.newyorker.com/magazine/2008/05/12/a-man-like-him,A Man Like Him,A Man Like Him,Yiyun Li,http://www.newyorker.com/magazine/fiction/page/36
"April 28, 2008",http://www.newyorker.com/contributors/annie-proulx,Annie Proulx,http://www.newyorker.com/magazine/2008/05/05/them-old-cowboy-songs,Them Old Cowboy Songs,Them Old Cowboy Songs,Annie Proulx,http://www.newyorker.com/magazine/fiction/page/36
"April 21, 2008",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2008/04/28/bullfighting,Bullfighting,Bullfighting,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/36
"April 14, 2008",http://www.newyorker.com/contributors/sana-krasikov,Sana Krasikov,http://www.newyorker.com/magazine/2008/04/21/the-repatriates,The Repatriates,The Repatriates,Sana Krasikov,http://www.newyorker.com/magazine/fiction/page/36
"April 7, 2008",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2008/04/14/the-lie-3,The Lie,The Lie,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/36
"March 31, 2008",http://www.newyorker.com/contributors/ha-jin,Ha Jin,http://www.newyorker.com/magazine/2008/04/07/the-house-behind-a-weeping-cherry,The House Behind a Weeping Cherry,The House Behind a Weeping Cherry,Ha Jin,http://www.newyorker.com/magazine/fiction/page/36
"March 24, 2008",http://www.newyorker.com/contributors/jeffrey-eugenides,Jeffrey Eugenides,http://www.newyorker.com/magazine/2008/03/31/great-experiment,Great Experiment,Great Experiment,Jeffrey Eugenides,http://www.newyorker.com/magazine/fiction/page/37
"March 17, 2008",http://www.newyorker.com/contributors/rivka-galchen,Rivka Galchen,http://www.newyorker.com/magazine/2008/03/24/the-region-of-unlikeness,The Region of Unlikeness,The Region of Unlikeness,Rivka Galchen,http://www.newyorker.com/magazine/fiction/page/37
"March 10, 2008",http://www.newyorker.com/contributors/john-burnside,John Burnside,http://www.newyorker.com/magazine/2008/03/17/the-bell-ringer,The Bell Ringer,The Bell Ringer,John Burnside,http://www.newyorker.com/magazine/fiction/page/37
"March 3, 2008",http://www.newyorker.com/contributors/hari-kunzru,Hari Kunzru,http://www.newyorker.com/magazine/2008/03/10/raj-bohemian,"Raj, Bohemian","Raj, Bohemian",Hari Kunzru,http://www.newyorker.com/magazine/fiction/page/37
"February 25, 2008",http://www.newyorker.com/contributors/richard-ford,Richard Ford,http://www.newyorker.com/magazine/2008/03/03/leaving-for-kenosha,Leaving for Kenosha,Leaving for Kenosha,Richard Ford,http://www.newyorker.com/magazine/fiction/page/37
"February 18, 2008",http://www.newyorker.com/contributors/salman-rushdie,Salman Rushdie,http://www.newyorker.com/magazine/2008/02/25/the-shelter-of-the-world,The Shelter of the World,The Shelter of the World,Salman Rushdie,http://www.newyorker.com/magazine/fiction/page/37
"February 4, 2008",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2008/02/11/free-radicals-2,Free Radicals,Free Radicals,Alice Munro,http://www.newyorker.com/magazine/fiction/page/37
"January 28, 2008",,,http://www.newyorker.com/magazine/2008/02/04/friendly-fire,Friendly Fire,Friendly Fire,,http://www.newyorker.com/magazine/fiction/page/37
"January 21, 2008",http://www.newyorker.com/contributors/louise-erdrich,Louise Erdrich,http://www.newyorker.com/magazine/2008/01/28/the-reptile-garden,The Reptile Garden,The Reptile Garden,Louise Erdrich,http://www.newyorker.com/magazine/fiction/page/37
"January 14, 2008",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2008/01/21/ash-monday,Ash Monday,Ash Monday,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/37
"January 7, 2008",http://www.newyorker.com/contributors/e-l-doctorow,E. L. Doctorow,http://www.newyorker.com/magazine/2008/01/14/wakefield,Wakefield,Wakefield,E. L. Doctorow,http://www.newyorker.com/magazine/fiction/page/38
"December 31, 2007",http://www.newyorker.com/contributors/john-updike,John Updike,http://www.newyorker.com/magazine/2008/01/07/outage,Outage,Outage,John Updike,http://www.newyorker.com/magazine/fiction/page/38
"December 17, 2007",http://www.newyorker.com/contributors/junot-diaz,Junot Díaz,http://www.newyorker.com/magazine/2007/12/24/alma,Alma,Alma,Junot Díaz,http://www.newyorker.com/magazine/fiction/page/38
"December 17, 2007",http://www.newyorker.com/contributors/anne-enright,Anne Enright,http://www.newyorker.com/magazine/2007/12/24/natalie,Natalie,Natalie,Anne Enright,http://www.newyorker.com/magazine/fiction/page/38
"December 17, 2007",http://www.newyorker.com/contributors/lore-segal,Lore Segal,http://www.newyorker.com/magazine/2007/12/24/the-arbus-factor,The Arbus Factor,The Arbus Factor,Lore Segal,http://www.newyorker.com/magazine/fiction/page/38
"December 17, 2007",http://www.newyorker.com/contributors/raymond-carver,Raymond Carver,http://www.newyorker.com/magazine/2007/12/24/beginners,Beginners,Beginners,Raymond Carver,http://www.newyorker.com/magazine/fiction/page/38
"December 17, 2007",http://www.newyorker.com/contributors/jhumpa-lahiri,Jhumpa Lahiri,http://www.newyorker.com/magazine/2007/12/24/years-end,Year’s End,Year’s End,Jhumpa Lahiri,http://www.newyorker.com/magazine/fiction/page/38
"December 10, 2007",http://www.newyorker.com/contributors/jonathan-lethem,Jonathan Lethem,http://www.newyorker.com/magazine/2007/12/17/the-king-of-sentences,The King of Sentences,The King of Sentences,Jonathan Lethem,http://www.newyorker.com/magazine/fiction/page/38
"December 3, 2007",http://www.newyorker.com/contributors/jennifer-egan,Jennifer Egan,http://www.newyorker.com/magazine/2007/12/10/found-objects,Found Objects,Found Objects,Jennifer Egan,http://www.newyorker.com/magazine/fiction/page/38
"November 26, 2007",http://www.newyorker.com/contributors/marisa-silver,Marisa Silver,http://www.newyorker.com/magazine/2007/12/03/the-visitor-7,The Visitor,The Visitor,Marisa Silver,http://www.newyorker.com/magazine/fiction/page/38
"November 19, 2007",http://www.newyorker.com/contributors/roberto-bolano,Roberto Bolaño,http://www.newyorker.com/magazine/2007/11/26/alvaro-rousselots-journey,Álvaro Rousselot’s Journey,Álvaro Rousselot’s Journey,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/39
"November 12, 2007",http://www.newyorker.com/contributors/antonya-nelson,Antonya Nelson,http://www.newyorker.com/magazine/2007/11/19/or-else,Or Else,Or Else,Antonya Nelson,http://www.newyorker.com/magazine/fiction/page/39
"November 5, 2007",http://www.newyorker.com/contributors/alice-mattison,Alice Mattison,http://www.newyorker.com/magazine/2007/11/12/brooklyn-circle,Brooklyn Circle,Brooklyn Circle,Alice Mattison,http://www.newyorker.com/magazine/fiction/page/39
"October 29, 2007",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2007/11/05/the-dog-2,The Dog,The Dog,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/39
"October 22, 2007",http://www.newyorker.com/contributors/john-burnside,John Burnside,http://www.newyorker.com/magazine/2007/10/29/the-cold-outside,The Cold Outside,The Cold Outside,John Burnside,http://www.newyorker.com/magazine/fiction/page/39
"October 15, 2007",http://www.newyorker.com/contributors/andrei-platonov,Andrei Platonov,http://www.newyorker.com/magazine/2007/10/22/among-animals-and-plants,Among Animals and Plants,Among Animals and Plants,Andrei Platonov,http://www.newyorker.com/magazine/fiction/page/39
"October 8, 2007",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2007/10/15/sin-dolor,Sin Dolor,Sin Dolor,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/39
"October 1, 2007",http://www.newyorker.com/contributors/tessa-hadley,Tessa Hadley,http://www.newyorker.com/magazine/2007/10/08/married-love-2,Married Love,Married Love,Tessa Hadley,http://www.newyorker.com/magazine/fiction/page/39
"September 24, 2007",http://www.newyorker.com/contributors/roberto-bolano,Roberto Bolaño,http://www.newyorker.com/magazine/2007/10/01/the-insufferable-gaucho,The Insufferable Gaucho,The Insufferable Gaucho,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/39
"September 17, 2007",http://www.newyorker.com/contributors/maxim-biller,Maxim Biller,http://www.newyorker.com/magazine/2007/09/24/the-maserati-years,The Maserati Years,The Maserati Years,Maxim Biller,http://www.newyorker.com/magazine/fiction/page/39
"September 10, 2007",http://www.newyorker.com/contributors/paul-theroux,Paul Theroux,http://www.newyorker.com/magazine/2007/09/17/mr-bones,Mr. Bones,Mr. Bones,Paul Theroux,http://www.newyorker.com/magazine/fiction/page/40
"August 27, 2007",http://www.newyorker.com/contributors/lara-vapnyar,Lara Vapnyar,http://www.newyorker.com/magazine/2007/09/03/luda-and-milena,Luda and Milena,Luda and Milena,Lara Vapnyar,http://www.newyorker.com/magazine/fiction/page/40
"August 20, 2007",http://www.newyorker.com/contributors/daniyal-mueenuddin,Daniyal Mueenuddin,http://www.newyorker.com/magazine/2007/08/27/nawabdin-electrician,Nawabdin Electrician,Nawabdin Electrician,Daniyal Mueenuddin,http://www.newyorker.com/magazine/fiction/page/40
"August 13, 2007",http://www.newyorker.com/contributors/t-cooper,T Cooper,http://www.newyorker.com/magazine/2007/08/20/swimming,Swimming,Swimming,T Cooper,http://www.newyorker.com/magazine/fiction/page/40
"August 6, 2007",http://www.newyorker.com/contributors/hari-kunzru,Hari Kunzru,http://www.newyorker.com/magazine/2007/08/13/magda-mandela,Magda Mandela,Magda Mandela,Hari Kunzru,http://www.newyorker.com/magazine/fiction/page/40
"July 30, 2007",http://www.newyorker.com/contributors/daniil-kharms,Daniil Kharms,http://www.newyorker.com/magazine/2007/08/06/so-it-is-in-life,So It Is in Life,So It Is in Life,Daniil Kharms,http://www.newyorker.com/magazine/fiction/page/40
"July 23, 2007",http://www.newyorker.com/contributors/a-l-kennedy,A. L. Kennedy,http://www.newyorker.com/magazine/2007/07/30/wasps,Wasps,Wasps,A. L. Kennedy,http://www.newyorker.com/magazine/fiction/page/40
"July 16, 2007",http://www.newyorker.com/contributors/antonya-nelson,Antonya Nelson,http://www.newyorker.com/magazine/2007/07/23/shauntrelle,Shauntrelle,Shauntrelle,Antonya Nelson,http://www.newyorker.com/magazine/fiction/page/40
"July 2, 2007",http://www.newyorker.com/contributors/stuart-dybek,Stuart Dybek,http://www.newyorker.com/magazine/2007/07/09/if-i-vanished,If I Vanished,If I Vanished,Stuart Dybek,http://www.newyorker.com/magazine/fiction/page/40
"June 25, 2007",http://www.newyorker.com/contributors/maxim-biller,Maxim Biller,http://www.newyorker.com/magazine/2007/07/02/the-mahogany-elephant,The Mahogany Elephant,The Mahogany Elephant,Maxim Biller,http://www.newyorker.com/magazine/fiction/page/40
