date,author,author/_title,title,title/_title,title/_text,author/_text,pageUrl
"November 15, 2010",http://www.newyorker.com/contributors/e-l-doctorow,E. L. Doctorow,http://www.newyorker.com/magazine/2010/11/22/assimilation,Assimilation,Assimilation,E. L. Doctorow,http://www.newyorker.com/magazine/fiction/page/25
"November 8, 2010",http://www.newyorker.com/contributors/tessa-hadley,Tessa Hadley,http://www.newyorker.com/magazine/2010/11/15/the-trojan-prince,The Trojan Prince,The Trojan Prince,Tessa Hadley,http://www.newyorker.com/magazine/fiction/page/25
"November 1, 2010",http://www.newyorker.com/contributors/jim-shepard,Jim Shepard,http://www.newyorker.com/magazine/2010/11/08/boys-town,Boys Town,Boys Town,Jim Shepard,http://www.newyorker.com/magazine/fiction/page/25
"October 25, 2010",http://www.newyorker.com/contributors/frances-hwang,Frances Hwang,http://www.newyorker.com/magazine/2010/11/01/blue-roses,Blue Roses,Blue Roses,Frances Hwang,http://www.newyorker.com/magazine/fiction/page/25
"October 18, 2010",http://www.newyorker.com/contributors/david-means,David Means,http://www.newyorker.com/magazine/2010/10/25/the-tree-line-kansas-1934,"The Tree Line, Kansas, 1934","The Tree Line, Kansas, 1934",David Means,http://www.newyorker.com/magazine/fiction/page/25
"October 11, 2010",http://www.newyorker.com/contributors/richard-powers,Richard Powers,http://www.newyorker.com/magazine/2010/10/18/to-the-measures-fall,To the Measures Fall,To the Measures Fall,Richard Powers,http://www.newyorker.com/magazine/fiction/page/25
"October 4, 2010",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2010/10/11/corrie,Corrie,Corrie,Alice Munro,http://www.newyorker.com/magazine/fiction/page/26
"September 27, 2010",http://www.newyorker.com/contributors/sam-lipsyte,Sam Lipsyte,http://www.newyorker.com/magazine/2010/10/04/the-dungeon-master,The Dungeon Master,The Dungeon Master,Sam Lipsyte,http://www.newyorker.com/magazine/fiction/page/26
"May 31, 2010",http://www.newyorker.com/contributors/jeffrey-eugenides,Jeffrey Eugenides,http://www.newyorker.com/magazine/2010/06/07/extreme-solitude,Extreme Solitude,Extreme Solitude,Jeffrey Eugenides,http://www.newyorker.com/magazine/fiction/page/26
"May 24, 2010",http://www.newyorker.com/contributors/jonathan-franzen,Jonathan Franzen,http://www.newyorker.com/magazine/2010/05/31/agreeable,Agreeable,Agreeable,Jonathan Franzen,http://www.newyorker.com/magazine/fiction/page/26
"May 17, 2010",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2010/05/24/ash,Ash,Ash,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/26
"May 10, 2010",http://www.newyorker.com/contributors/nathan-englander,Nathan Englander,http://www.newyorker.com/magazine/2010/05/17/free-fruit-for-young-widows,Free Fruit for Young Widows,Free Fruit for Young Widows,Nathan Englander,http://www.newyorker.com/magazine/fiction/page/26
"May 3, 2010",http://www.newyorker.com/contributors/dagoberto-gilb,Dagoberto Gilb,http://www.newyorker.com/magazine/2010/05/10/uncle-rock,Uncle Rock,Uncle Rock,Dagoberto Gilb,http://www.newyorker.com/magazine/fiction/page/26
"April 26, 2010",http://www.newyorker.com/contributors/allegra-goodman,Allegra Goodman,http://www.newyorker.com/magazine/2010/05/03/la-vita-nuova,La Vita Nuova,La Vita Nuova,Allegra Goodman,http://www.newyorker.com/magazine/fiction/page/26
"April 19, 2010",http://www.newyorker.com/contributors/e-l-doctorow,E. L. Doctorow,http://www.newyorker.com/magazine/2010/04/26/edgemont-drive,Edgemont Drive,Edgemont Drive,E. L. Doctorow,http://www.newyorker.com/magazine/fiction/page/26
"April 12, 2010",http://www.newyorker.com/contributors/roberto-bolano,Roberto Bolaño,http://www.newyorker.com/magazine/2010/04/19/prefiguration-of-lalo-cura,Prefiguration of Lalo Cura,Prefiguration of Lalo Cura,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/26
"April 5, 2010",http://www.newyorker.com/contributors/ben-loory,Ben Loory,http://www.newyorker.com/magazine/2010/04/12/the-tv,The TV,The TV,Ben Loory,http://www.newyorker.com/magazine/fiction/page/27
"March 29, 2010",http://www.newyorker.com/contributors/janet-frame,Janet Frame,http://www.newyorker.com/magazine/2010/04/05/gavin-highly,Gavin Highly,Gavin Highly,Janet Frame,http://www.newyorker.com/magazine/fiction/page/27
"March 22, 2010",http://www.newyorker.com/contributors/joyce-carol-oates,Joyce Carol Oates,http://www.newyorker.com/magazine/2010/03/29/i-d,I.D.,I.D.,Joyce Carol Oates,http://www.newyorker.com/magazine/fiction/page/27
"March 15, 2010",http://www.newyorker.com/contributors/junot-diaz,Junot Díaz,http://www.newyorker.com/magazine/2010/03/22/the-pura-principle,The Pura Principle,The Pura Principle,Junot Díaz,http://www.newyorker.com/magazine/fiction/page/27
"March 8, 2010",http://www.newyorker.com/contributors/david-means,David Means,http://www.newyorker.com/magazine/2010/03/15/the-knocking,The Knocking,The Knocking,David Means,http://www.newyorker.com/magazine/fiction/page/27
"March 1, 2010",http://www.newyorker.com/contributors/jennifer-egan,Jennifer Egan,http://www.newyorker.com/magazine/2010/03/08/ask-me-if-i-care,Ask Me If I Care,Ask Me If I Care,Jennifer Egan,http://www.newyorker.com/magazine/fiction/page/27
"February 22, 2010",http://www.newyorker.com/contributors/said-sayrafiezadeh,Saïd Sayrafiezadeh,http://www.newyorker.com/magazine/2010/03/01/appetite,Appetite,Appetite,Saïd Sayrafiezadeh,http://www.newyorker.com/magazine/fiction/page/27
"February 8, 2010",http://www.newyorker.com/contributors/claire-keegan,Claire Keegan,http://www.newyorker.com/magazine/2010/02/15/foster,Foster,Foster,Claire Keegan,http://www.newyorker.com/magazine/fiction/page/27
"February 1, 2010",http://www.newyorker.com/contributors/roberto-bolano,Roberto Bolaño,http://www.newyorker.com/magazine/2010/02/08/william-burns,William Burns,William Burns,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/27
"January 25, 2010",http://www.newyorker.com/contributors/kevin-barry,Kevin Barry,http://www.newyorker.com/magazine/2010/02/01/fjord-of-killary,Fjord of Killary,Fjord of Killary,Kevin Barry,http://www.newyorker.com/magazine/fiction/page/27
"January 18, 2010",http://www.newyorker.com/contributors/e-o-wilson,E. O. Wilson,http://www.newyorker.com/magazine/2010/01/25/trailhead,Trailhead,Trailhead,E. O. Wilson,http://www.newyorker.com/magazine/fiction/page/28
"January 11, 2010",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2010/01/18/a-death-in-kitchawank,A Death in Kitchawank,A Death in Kitchawank,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/28
"January 4, 2010",http://www.newyorker.com/contributors/jennifer-egan,Jennifer Egan,http://www.newyorker.com/magazine/2010/01/11/safari-3,Safari,Safari,Jennifer Egan,http://www.newyorker.com/magazine/fiction/page/28
"December 28, 2009",http://www.newyorker.com/contributors/uwem-akpan,Uwem Akpan,http://www.newyorker.com/magazine/2010/01/04/baptizing-the-gun,Baptizing the Gun,Baptizing the Gun,Uwem Akpan,http://www.newyorker.com/magazine/fiction/page/28
"December 14, 2009",http://www.newyorker.com/contributors/helen-simpson,Helen Simpson,http://www.newyorker.com/magazine/2009/12/21/diary-of-an-interesting-year,Diary of an Interesting Year,Diary of an Interesting Year,Helen Simpson,http://www.newyorker.com/magazine/fiction/page/28
"December 7, 2009",http://www.newyorker.com/contributors/david-foster-wallace,David Foster Wallace,http://www.newyorker.com/magazine/2009/12/14/all-that-2,All That,All That,David Foster Wallace,http://www.newyorker.com/magazine/fiction/page/28
"November 30, 2009",http://www.newyorker.com/contributors/ian-mcewan,Ian McEwan,http://www.newyorker.com/magazine/2009/12/07/the-use-of-poetry,The Use of Poetry,The Use of Poetry,Ian McEwan,http://www.newyorker.com/magazine/fiction/page/28
"November 23, 2009",http://www.newyorker.com/contributors/don-delillo,Don DeLillo,http://www.newyorker.com/magazine/2009/11/30/midnight-in-dostoevsky,Midnight in Dostoevsky,Midnight in Dostoevsky,Don DeLillo,http://www.newyorker.com/magazine/fiction/page/28
"November 16, 2009",http://www.newyorker.com/contributors/sam-shepard,Sam Shepard,http://www.newyorker.com/magazine/2009/11/23/indianapolis-highway-74,Indianapolis (Highway 74),Indianapolis (Highway 74),Sam Shepard,http://www.newyorker.com/magazine/fiction/page/28
"November 9, 2009",http://www.newyorker.com/contributors/yiyun-li,Yiyun Li,http://www.newyorker.com/magazine/2009/11/16/alone-8,Alone,Alone,Yiyun Li,http://www.newyorker.com/magazine/fiction/page/28
"November 2, 2009",http://www.newyorker.com/contributors/stephen-king,Stephen King,http://www.newyorker.com/magazine/2009/11/09/premium-harmony,Premium Harmony,Premium Harmony,Stephen King,http://www.newyorker.com/magazine/fiction/page/29
"October 26, 2009",http://www.newyorker.com/contributors/javier-marias,Javier Marías,http://www.newyorker.com/magazine/2009/11/02/while-the-women-are-sleeping,While the Women Are Sleeping,While the Women Are Sleeping,Javier Marías,http://www.newyorker.com/magazine/fiction/page/29
"October 19, 2009",http://www.newyorker.com/contributors/jonathan-lethem,Jonathan Lethem,http://www.newyorker.com/magazine/2009/10/26/procedure-in-plain-air,Procedure in Plain Air,Procedure in Plain Air,Jonathan Lethem,http://www.newyorker.com/magazine/fiction/page/29
"October 12, 2009",http://www.newyorker.com/contributors/julian-barnes,Julian Barnes,http://www.newyorker.com/magazine/2009/10/19/complicity,Complicity,Complicity,Julian Barnes,http://www.newyorker.com/magazine/fiction/page/29
"October 5, 2009",,,http://www.newyorker.com/magazine/2009/10/12/the-godchildren,The Godchildren,The Godchildren,,http://www.newyorker.com/magazine/fiction/page/29
"September 28, 2009",http://www.newyorker.com/contributors/george-saunders,George Saunders,http://www.newyorker.com/magazine/2009/10/05/victory-lap,Victory Lap,Victory Lap,George Saunders,http://www.newyorker.com/magazine/fiction/page/29
"September 21, 2009",http://www.newyorker.com/contributors/marisa-silver,Marisa Silver,http://www.newyorker.com/magazine/2009/09/28/temporary-2,Temporary,Temporary,Marisa Silver,http://www.newyorker.com/magazine/fiction/page/29
"September 14, 2009",http://www.newyorker.com/contributors/sam-shepard,Sam Shepard,http://www.newyorker.com/magazine/2009/09/21/land-of-the-living,Land of the Living,Land of the Living,Sam Shepard,http://www.newyorker.com/magazine/fiction/page/29
"September 7, 2009",http://www.newyorker.com/contributors/paul-theroux,Paul Theroux,http://www.newyorker.com/magazine/2009/09/14/the-lower-river,The Lower River,The Lower River,Paul Theroux,http://www.newyorker.com/magazine/fiction/page/29
"August 31, 2009",http://www.newyorker.com/contributors/orhan-pamuk,Orhan Pamuk,http://www.newyorker.com/magazine/2009/09/07/distant-relations,Distant Relations,Distant Relations,Orhan Pamuk,http://www.newyorker.com/magazine/fiction/page/29
"August 24, 2009",http://www.newyorker.com/contributors/ludmilla-petrushevskaya,Ludmilla Petrushevskaya,http://www.newyorker.com/magazine/2009/08/31/the-fountain-house,The Fountain House,The Fountain House,Ludmilla Petrushevskaya,http://www.newyorker.com/magazine/fiction/page/30
"August 17, 2009",http://www.newyorker.com/contributors/dave-eggers,Dave Eggers,http://www.newyorker.com/magazine/2009/08/24/max-at-sea,Max at Sea,Max at Sea,Dave Eggers,http://www.newyorker.com/magazine/fiction/page/30
"August 3, 2009",http://www.newyorker.com/contributors/sherman-alexie,Sherman Alexie,http://www.newyorker.com/magazine/2009/08/10/war-dances,War Dances,War Dances,Sherman Alexie,http://www.newyorker.com/magazine/fiction/page/30
"July 27, 2009",http://www.newyorker.com/contributors/joshua-ferris,Joshua Ferris,http://www.newyorker.com/magazine/2009/08/03/the-valetudinarian-2,The Valetudinarian,The Valetudinarian,Joshua Ferris,http://www.newyorker.com/magazine/fiction/page/30
"July 20, 2009",http://www.newyorker.com/contributors/kirstin-valdez-quade,Kirstin Valdez Quade,http://www.newyorker.com/magazine/2009/07/27/the-five-wounds,The Five Wounds,The Five Wounds,Kirstin Valdez Quade,http://www.newyorker.com/magazine/fiction/page/30
"July 13, 2009",http://www.newyorker.com/contributors/william-styron,William Styron,http://www.newyorker.com/magazine/2009/07/20/rat-beach,Rat Beach,Rat Beach,William Styron,http://www.newyorker.com/magazine/fiction/page/30
"June 29, 2009",http://www.newyorker.com/contributors/lorrie-moore,Lorrie Moore,http://www.newyorker.com/magazine/2009/07/06/childcare,Childcare,Childcare,Lorrie Moore,http://www.newyorker.com/magazine/fiction/page/30
"June 22, 2009",http://www.newyorker.com/contributors/stephen-oconnor,Stephen O’Connor,http://www.newyorker.com/magazine/2009/06/29/ziggurat,Ziggurat,Ziggurat,Stephen O’Connor,http://www.newyorker.com/magazine/fiction/page/30
"June 15, 2009",http://www.newyorker.com/contributors/tim-gautreaux,Tim Gautreaux,http://www.newyorker.com/magazine/2009/06/22/idols-2,Idols,Idols,Tim Gautreaux,http://www.newyorker.com/magazine/fiction/page/30
"June 1, 2009",http://www.newyorker.com/contributors/edna-obrien,Edna O'Brien,http://www.newyorker.com/magazine/2009/06/08/old-wounds,Old Wounds,Old Wounds,Edna O'Brien,http://www.newyorker.com/magazine/fiction/page/30
