date,author,author/_title,title,title/_title,title/_text,author/_text,pageUrl
1-Jun-15,http://www.newyorker.com/contributors/zadie-smith,Zadie Smith,http://www.newyorker.com/magazine/2015/06/08/escape-from-new-york,Escape from New York,Escape from New York,Zadie Smith,http://www.newyorker.com/magazine/fiction/page/2
1-Jun-15,http://www.newyorker.com/contributors/jonathan-franzen,Jonathan Franzen,http://www.newyorker.com/magazine/2015/06/08/the-republic-of-bad-taste,The Republic of Bad Taste,The Republic of Bad Taste,Jonathan Franzen,http://www.newyorker.com/magazine/fiction/page/2
25-May-15,http://www.newyorker.com/contributors/salman-rushdie,Salman Rushdie,http://www.newyorker.com/magazine/2015/06/01/the-duniazat,The Duniazát,The Duniazát,Salman Rushdie,http://www.newyorker.com/magazine/fiction/page/2
18-May-15,http://www.newyorker.com/contributors/dorthe-nors,Dorthe Nors,http://www.newyorker.com/magazine/2015/05/25/the-freezer-chest,The Freezer Chest,The Freezer Chest,Dorthe Nors,http://www.newyorker.com/magazine/fiction/page/3
11-May-15,http://www.newyorker.com/contributors/justin-taylor,Justin Taylor,http://www.newyorker.com/magazine/2015/05/18/so-youre-just-what-gone,"So You’re Just What, Gone?","So You’re Just What, Gone?",Justin Taylor,http://www.newyorker.com/magazine/fiction/page/3
4-May-15,http://www.newyorker.com/contributors/sheila-heti,Sheila Heti,http://www.newyorker.com/magazine/2015/05/11/my-life-is-a-joke,My Life Is a Joke,My Life Is a Joke,Sheila Heti,http://www.newyorker.com/magazine/fiction/page/3
27-Apr-15,http://www.newyorker.com/contributors/milan-kundera,Milan Kundera,http://www.newyorker.com/magazine/2015/05/04/the-apologizer,The Apologizer,The Apologizer,Milan Kundera,http://www.newyorker.com/magazine/fiction/page/3
20-Apr-15,http://www.newyorker.com/contributors/luke-mogelson,Luke Mogelson,http://www.newyorker.com/magazine/2015/04/27/peacetime,Peacetime,Peacetime,Luke Mogelson,http://www.newyorker.com/magazine/fiction/page/3
13-Apr-15,http://www.newyorker.com/contributors/ann-beattie,Ann Beattie,http://www.newyorker.com/magazine/2015/04/20/major-maybe,Major Maybe,Major Maybe,Ann Beattie,http://www.newyorker.com/magazine/fiction/page/3
6-Apr-15,http://www.newyorker.com/contributors/chimamanda-ngozi-adichie,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/2015/04/13/apollo,Apollo,Apollo,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/fiction/page/3
30-Mar-15,http://www.newyorker.com/contributors/kamel-daoud,Kamel Daoud,http://www.newyorker.com/magazine/2015/04/06/musa,Musa,Musa,Kamel Daoud,http://www.newyorker.com/magazine/fiction/page/3
23-Mar-15,http://www.newyorker.com/contributors/thomas-pierce,Thomas Pierce,http://www.newyorker.com/magazine/2015/03/30/this-is-an-alert,This Is an Alert,This Is an Alert,Thomas Pierce,http://www.newyorker.com/magazine/fiction/page/3
16-Mar-15,http://www.newyorker.com/contributors/colm-tibn,Colm Tóibín,http://www.newyorker.com/magazine/2015/03/23/sleep-fiction-colm-toibin,Sleep,Sleep,Colm Tóibín,http://www.newyorker.com/magazine/fiction/page/3
9-Mar-15,http://www.newyorker.com/contributors/sarah-braunstein,Sarah Braunstein,http://www.newyorker.com/magazine/2015/03/16/all-you-have-to-do,All You Have to Do,All You Have to Do,Sarah Braunstein,http://www.newyorker.com/magazine/fiction/page/4
2-Mar-15,http://www.newyorker.com/contributors/stephen-king,Stephen King,http://www.newyorker.com/magazine/2015/03/09/a-death-stephen-king,A Death,A Death,Stephen King,http://www.newyorker.com/magazine/fiction/page/4
16-Feb-15,http://www.newyorker.com/contributors/haruki-murakami,Haruki Murakami,http://www.newyorker.com/magazine/2015/02/23/kino,Kino,Kino,Haruki Murakami,http://www.newyorker.com/magazine/fiction/page/4
9-Feb-15,http://www.newyorker.com/contributors/amelia-gray,Amelia Gray,http://www.newyorker.com/magazine/2015/02/16/labyrinth-4,Labyrinth,Labyrinth,Amelia Gray,http://www.newyorker.com/magazine/fiction/page/4
4-Feb-15,http://www.newyorker.com/contributors/robert-stone,Robert Stone,http://www.newyorker.com/magazine/1987/06/08/helping-2,Helping,Helping,Robert Stone,http://www.newyorker.com/magazine/fiction/page/4
2-Feb-15,http://www.newyorker.com/contributors/toni-morrison,Toni Morrison,http://www.newyorker.com/magazine/2015/02/09/sweetness-2,Sweetness,Sweetness,Toni Morrison,http://www.newyorker.com/magazine/fiction/page/4
26-Jan-15,http://www.newyorker.com/contributors/elizabeth-harrower,Elizabeth Harrower,http://www.newyorker.com/magazine/2015/02/02/alice,Alice,Alice,Elizabeth Harrower,http://www.newyorker.com/magazine/fiction/page/4
19-Jan-15,http://www.newyorker.com/contributors/isaac-bashevis-singer,Isaac Bashevis Singer,http://www.newyorker.com/magazine/2015/01/26/inventions-2,Inventions,Inventions,Isaac Bashevis Singer,http://www.newyorker.com/magazine/fiction/page/4
12-Jan-15,http://www.newyorker.com/contributors/j-robert-lennon,J. Robert Lennon,http://www.newyorker.com/magazine/2015/01/19/breadman,Breadman,Breadman,J. Robert Lennon,http://www.newyorker.com/magazine/fiction/page/4
5-Jan-15,http://www.newyorker.com/contributors/robert-coover,Robert Coover,http://www.newyorker.com/magazine/2015/01/12/crabapple-tree,The Crabapple Tree,The Crabapple Tree,Robert Coover,http://www.newyorker.com/magazine/fiction/page/4
29-Dec-14,http://www.newyorker.com/contributors/colin-barrett,Colin Barrett,http://www.newyorker.com/magazine/2015/01/05/ways-2,The Ways,The Ways,Colin Barrett,http://www.newyorker.com/magazine/fiction/page/5
15-Dec-14,http://www.newyorker.com/contributors/nuruddin-farah,Nuruddin Farah,http://www.newyorker.com/magazine/2014/12/22/start-affair,The Start of the Affair,The Start of the Affair,Nuruddin Farah,http://www.newyorker.com/magazine/fiction/page/5
8-Dec-14,http://www.newyorker.com/contributors/elizabeth-mckenzie,Elizabeth McKenzie,http://www.newyorker.com/magazine/2014/12/15/savage-breast,Savage Breast,Savage Breast,Elizabeth McKenzie,http://www.newyorker.com/magazine/fiction/page/5
1-Dec-14,http://www.newyorker.com/contributors/tim-parks,Tim Parks,http://www.newyorker.com/magazine/2014/12/08/reverend,Reverend,Reverend,Tim Parks,http://www.newyorker.com/magazine/fiction/page/5
24-Nov-14,http://www.newyorker.com/contributors/etgar-keret,Etgar Keret,http://www.newyorker.com/magazine/2014/12/01/one-gram-short,One Gram Short,One Gram Short,Etgar Keret,http://www.newyorker.com/magazine/fiction/page/5
17-Nov-14,http://www.newyorker.com/contributors/brad-watson,Brad Watson,http://www.newyorker.com/magazine/2014/11/24/eykelboom,Eykelboom,Eykelboom,Brad Watson,http://www.newyorker.com/magazine/fiction/page/5
10-Nov-14,http://www.newyorker.com/contributors/dave-eggers,Dave Eggers,http://www.newyorker.com/magazine/2014/11/17/alaska-giants-gods,The Alaska of Giants and Gods,The Alaska of Giants and Gods,Dave Eggers,http://www.newyorker.com/magazine/fiction/page/5
3-Nov-14,http://www.newyorker.com/contributors/antonya-nelson,Antonya Nelson,http://www.newyorker.com/magazine/2014/11/10/primum-non-nocere,Primum Non Nocere,Primum Non Nocere,Antonya Nelson,http://www.newyorker.com/magazine/fiction/page/5
27-Oct-14,http://www.newyorker.com/contributors/jess-row,Jess Row,http://www.newyorker.com/magazine/2014/11/03/empties,The Empties,The Empties,Jess Row,http://www.newyorker.com/magazine/fiction/page/5
20-Oct-14,http://www.newyorker.com/contributors/tom-hanks,Tom Hanks,http://www.newyorker.com/magazine/2014/10/27/alan-bean-plus-four,Alan Bean Plus Four,Alan Bean Plus Four,Tom Hanks,http://www.newyorker.com/magazine/fiction/page/5
13-Oct-14,http://www.newyorker.com/contributors/kirstin-valdez-quade,Kirstin Valdez Quade,http://www.newyorker.com/magazine/2014/10/20/ordinary-sins,Ordinary Sins,Ordinary Sins,Kirstin Valdez Quade,http://www.newyorker.com/magazine/fiction/page/6
6-Oct-14,http://www.newyorker.com/contributors/haruki-murakami,Haruki Murakami,http://www.newyorker.com/magazine/2014/10/13/scheherazade-3,Scheherazade,Scheherazade,Haruki Murakami,http://www.newyorker.com/magazine/fiction/page/6
29-Sep-14,http://www.newyorker.com/contributors/kevin-canty,Kevin Canty,http://www.newyorker.com/magazine/2014/10/06/story-bird,"Story, With Bird","Story, With Bird",Kevin Canty,http://www.newyorker.com/magazine/fiction/page/6
22-Sep-14,http://www.newyorker.com/contributors/paul-la-farge,Paul La Farge,http://www.newyorker.com/magazine/2014/09/29/rosendale,Rosendale,Rosendale,Paul La Farge,http://www.newyorker.com/magazine/fiction/page/6
15-Sep-14,http://www.newyorker.com/contributors/victor-lodato,Victor Lodato,http://www.newyorker.com/magazine/2014/09/22/jack-july,"Jack, July","Jack, July",Victor Lodato,http://www.newyorker.com/magazine/fiction/page/6
8-Sep-14,http://www.newyorker.com/contributors/danielle-mclaughlin,Danielle McLaughlin,http://www.newyorker.com/magazine/2014/09/15/dinosaurs-planets,The Dinosaurs on Other Planets,The Dinosaurs on Other Planets,Danielle McLaughlin,http://www.newyorker.com/magazine/fiction/page/6
1-Sep-14,http://www.newyorker.com/contributors/thomas-mcguane,Thomas McGuane,http://www.newyorker.com/magazine/2014/09/08/motherlode,Motherlode,Motherlode,Thomas McGuane,http://www.newyorker.com/magazine/fiction/page/6
25-Aug-14,http://www.newyorker.com/contributors/joseph-oneill,Joseph O’Neill,http://www.newyorker.com/magazine/2014/09/01/referees,The Referees,The Referees,Joseph O’Neill,http://www.newyorker.com/magazine/fiction/page/6
18-Aug-14,http://www.newyorker.com/contributors/tessa-hadley,Tessa Hadley,http://www.newyorker.com/magazine/2014/08/25/one-saturday-morning,One Saturday Morning,One Saturday Morning,Tessa Hadley,http://www.newyorker.com/magazine/fiction/page/6
4-Aug-14,http://www.newyorker.com/contributors/cesar-aira,César Aira,http://www.newyorker.com/magazine/2014/08/11/picasso,Picasso,Picasso,César Aira,http://www.newyorker.com/magazine/fiction/page/6
28-Jul-14,http://www.newyorker.com/contributors/paul-theroux,Paul Theroux,http://www.newyorker.com/magazine/2014/08/04/action-3,Action,Action,Paul Theroux,http://www.newyorker.com/magazine/fiction/page/7
21-Jul-14,http://www.newyorker.com/contributors/justin-torres,Justin Torres,http://www.newyorker.com/magazine/2011/08/01/reverting-to-a-wild-state,Reverting To a Wild State,Reverting To a Wild State,Justin Torres,http://www.newyorker.com/magazine/fiction/page/7
20-Jul-14,http://www.newyorker.com/contributors/said-sayrafiezadeh,Saïd Sayrafiezadeh,http://www.newyorker.com/magazine/2014/07/28/last-meal-whole-foods,Last Meal at Whole Foods,Last Meal at Whole Foods,Saïd Sayrafiezadeh,http://www.newyorker.com/magazine/fiction/page/7
14-Jul-14,http://www.newyorker.com/contributors/greg-jackson,Greg Jackson,http://www.newyorker.com/magazine/2014/07/21/wagner-in-the-desert,Wagner in the Desert,Wagner in the Desert,Greg Jackson,http://www.newyorker.com/magazine/fiction/page/7
30-Jun-14,http://www.newyorker.com/contributors/allegra-goodman,Allegra Goodman,http://www.newyorker.com/magazine/2014/07/07/apple-cake,Apple Cake,Apple Cake,Allegra Goodman,http://www.newyorker.com/magazine/fiction/page/7
23-Jun-14,http://www.newyorker.com/contributors/rebecca-curtis,Rebecca Curtis,http://www.newyorker.com/magazine/2014/06/30/the-pink-house,The Pink House,The Pink House,Rebecca Curtis,http://www.newyorker.com/magazine/fiction/page/7
16-Jun-14,http://www.newyorker.com/contributors/maile-meloy,Maile Meloy,http://www.newyorker.com/magazine/2014/06/23/madame-lazarus,Madame Lazarus,Madame Lazarus,Maile Meloy,http://www.newyorker.com/magazine/fiction/page/7
2-Jun-14,http://www.newyorker.com/contributors/david-gilbert,David Gilbert,http://www.newyorker.com/magazine/2014/06/09/heres-the-story,Here’s the Story,Here’s the Story,David Gilbert,http://www.newyorker.com/magazine/fiction/page/7
2-Jun-14,http://www.newyorker.com/contributors/ramona-ausubel,Ramona Ausubel,http://www.newyorker.com/magazine/2014/06/09/you-can-find-love-now,You Can Find Love Now,You Can Find Love Now,Ramona Ausubel,http://www.newyorker.com/magazine/fiction/page/7
2-Jun-14,http://www.newyorker.com/contributors/haruki-murakami,Haruki Murakami,http://www.newyorker.com/magazine/2014/06/09/yesterday-3,Yesterday,Yesterday,Haruki Murakami,http://www.newyorker.com/magazine/fiction/page/7
2-Jun-14,http://www.newyorker.com/contributors/david-gilbert,David Gilbert,http://www.newyorker.com/magazine/2014/06/09/heres-the-story,Here’s the Story,Here’s the Story,David Gilbert,http://www.newyorker.com/magazine/fiction/page/8
26-May-14,http://www.newyorker.com/contributors/thomas-pierce,Thomas Pierce,http://www.newyorker.com/magazine/2014/06/02/ba-baboon,Ba Baboon,Ba Baboon,Thomas Pierce,http://www.newyorker.com/magazine/fiction/page/8
19-May-14,http://www.newyorker.com/contributors/alejandro-zambra,Alejandro Zambra,http://www.newyorker.com/magazine/2014/05/26/camilo,Camilo,Camilo,Alejandro Zambra,http://www.newyorker.com/magazine/fiction/page/8
12-May-14,http://www.newyorker.com/contributors/robert-coover,Robert Coover,http://www.newyorker.com/magazine/2014/05/19/the-waitress,The Waitress,The Waitress,Robert Coover,http://www.newyorker.com/magazine/fiction/page/8
5-May-14,http://www.newyorker.com/contributors/lyudmila-ulitskaya,Lyudmila Ulitskaya,http://www.newyorker.com/magazine/2014/05/12/the-fugitive,The Fugitive,The Fugitive,Lyudmila Ulitskaya,http://www.newyorker.com/magazine/fiction/page/8
28-Apr-14,http://www.newyorker.com/contributors/sam-lipsyte,Sam Lipsyte,http://www.newyorker.com/magazine/2014/05/05/the-naturals,The Naturals,The Naturals,Sam Lipsyte,http://www.newyorker.com/magazine/fiction/page/8
21-Apr-14,http://www.newyorker.com/contributors/shirley-jackson,Shirley Jackson,http://www.newyorker.com/magazine/2014/04/28/the-man-in-the-woods,The Man in the Woods,The Man in the Woods,Shirley Jackson,http://www.newyorker.com/magazine/fiction/page/8
14-Apr-14,http://www.newyorker.com/contributors/thomas-mcguane,Thomas McGuane,http://www.newyorker.com/magazine/2014/04/21/hubcaps,Hubcaps,Hubcaps,Thomas McGuane,http://www.newyorker.com/magazine/fiction/page/8
7-Apr-14,http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2014/04/14/box-sets,Box Sets,Box Sets,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/8
31-Mar-14,http://www.newyorker.com/contributors/jonathan-lethem,Jonathan Lethem,http://www.newyorker.com/magazine/2014/04/07/pending-vegan,Pending Vegan,Pending Vegan,Jonathan Lethem,http://www.newyorker.com/magazine/fiction/page/8
24-Mar-14,http://www.newyorker.com/contributors/louise-erdrich,Louise Erdrich,http://www.newyorker.com/magazine/2014/03/31/the-big-cat,The Big Cat,The Big Cat,Louise Erdrich,http://www.newyorker.com/magazine/fiction/page/9
17-Mar-14,http://www.newyorker.com/contributors/tessa-hadley,Tessa Hadley,http://www.newyorker.com/magazine/2014/03/24/under-the-sign-of-the-moon,Under the Sign of the Moon,Under the Sign of the Moon,Tessa Hadley,http://www.newyorker.com/magazine/fiction/page/9
10-Mar-14,http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2014/03/17/the-relive-box,The Relive Box,The Relive Box,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/9
3-Mar-14,http://www.newyorker.com/contributors/yiyun-li,Yiyun Li,http://www.newyorker.com/magazine/2014/03/10/a-sheltered-woman,A Sheltered Woman,A Sheltered Woman,Yiyun Li,http://www.newyorker.com/magazine/fiction/page/9
24-Feb-14,http://www.newyorker.com/contributors/denis-johnson,Denis Johnson,http://www.newyorker.com/magazine/2014/03/03/the-largesse-of-the-sea-maiden,The Largesse of the Sea Maiden,The Largesse of the Sea Maiden,Denis Johnson,http://www.newyorker.com/magazine/fiction/page/9
10-Feb-14,http://www.newyorker.com/contributors/karl-ove-knausgaard,Karl Ove Knausgaard,http://www.newyorker.com/magazine/2014/02/17/come-together-3,Come Together,Come Together,Karl Ove Knausgaard,http://www.newyorker.com/magazine/fiction/page/9
3-Feb-14,http://www.newyorker.com/contributors/zadie-smith,Zadie Smith,http://www.newyorker.com/magazine/2014/02/10/moonlit-landscape-with-bridge,Moonlit Landscape with Bridge,Moonlit Landscape with Bridge,Zadie Smith,http://www.newyorker.com/magazine/fiction/page/9
27-Jan-14,http://www.newyorker.com/contributors/donald-antrim,Donald Antrim,http://www.newyorker.com/magazine/2014/02/03/the-emerald-light-in-the-air,The Emerald Light in the Air,The Emerald Light in the Air,Donald Antrim,http://www.newyorker.com/magazine/fiction/page/9
20-Jan-14,http://www.newyorker.com/contributors/robert-coover,Robert Coover,http://www.newyorker.com/magazine/2014/01/27/the-frog-prince,The Frog Prince,The Frog Prince,Robert Coover,http://www.newyorker.com/magazine/fiction/page/9
13-Jan-14,http://www.newyorker.com/contributors/akhil-sharma,Akhil Sharma,http://www.newyorker.com/magazine/2014/01/20/a-mistake,A Mistake,A Mistake,Akhil Sharma,http://www.newyorker.com/magazine/fiction/page/9
6-Jan-14,http://www.newyorker.com/contributors/dinaw-mengestu,Dinaw Mengestu,http://www.newyorker.com/magazine/2014/01/13/the-paper-revolution,The Paper Revolution,The Paper Revolution,Dinaw Mengestu,http://www.newyorker.com/magazine/fiction/page/10
30-Dec-13,http://www.newyorker.com/contributors/antonya-nelson,Antonya Nelson,http://www.newyorker.com/magazine/2014/01/06/first-husband,First Husband,First Husband,Antonya Nelson,http://www.newyorker.com/magazine/fiction/page/10
16-Dec-13,http://www.newyorker.com/contributors/rebecca-curtis,Rebecca Curtis,http://www.newyorker.com/magazine/2013/12/23/the-christmas-miracle,The Christmas Miracle,The Christmas Miracle,Rebecca Curtis,http://www.newyorker.com/magazine/fiction/page/10
9-Dec-13,http://www.newyorker.com/contributors/steven-millhauser,Steven Millhauser,http://www.newyorker.com/magazine/2013/12/16/coming-soon,Coming Soon,Coming Soon,Steven Millhauser,http://www.newyorker.com/magazine/fiction/page/10
2-Dec-13,http://www.newyorker.com/contributors/rivka-galchen,Rivka Galchen,http://www.newyorker.com/magazine/2013/12/09/the-late-novels-of-gene-hackman,The Late Novels of Gene Hackman,The Late Novels of Gene Hackman,Rivka Galchen,http://www.newyorker.com/magazine/fiction/page/10
25-Nov-13,http://www.newyorker.com/contributors/romesh-gunesekera,Romesh Gunesekera,http://www.newyorker.com/magazine/2013/12/02/roadkill,Roadkill,Roadkill,Romesh Gunesekera,http://www.newyorker.com/magazine/fiction/page/10
18-Nov-13,http://www.newyorker.com/contributors/lionel-shriver,Lionel Shriver,http://www.newyorker.com/magazine/2013/11/25/kilifi-creek,Kilifi Creek,Kilifi Creek,Lionel Shriver,http://www.newyorker.com/magazine/fiction/page/10
11-Nov-13,http://www.newyorker.com/contributors/jeffrey-eugenides,Jeffrey Eugenides,http://www.newyorker.com/magazine/2013/11/18/find-the-bad-guy,Find the Bad Guy,Find the Bad Guy,Jeffrey Eugenides,http://www.newyorker.com/magazine/fiction/page/10
4-Nov-13,http://www.newyorker.com/contributors/chinelo-okparanta,Chinelo Okparanta,http://www.newyorker.com/magazine/2013/11/11/benji,Benji,Benji,Chinelo Okparanta,http://www.newyorker.com/magazine/fiction/page/10
28-Oct-13,http://www.newyorker.com/contributors/thomas-mcguane,Thomas McGuane,http://www.newyorker.com/magazine/2013/11/04/weight-watchers,Weight Watchers,Weight Watchers,Thomas McGuane,http://www.newyorker.com/magazine/fiction/page/10
